log10_MI,log10_MGUT,max_frac_mismatch,alpha_GUT,tau_p_eppi0_years
11.981132075471699,15.797487747937142,0.02890334780811872,0.023433706974712875,4.512206682557771e+34
12.018867924528301,15.80304159903653,0.02985198219641146,0.023431776181537786,4.749806944355465e+34
12.056603773584905,15.808597492063225,0.03080049716229698,0.023429844941085166,5.0000128678875185e+34
12.09433962264151,15.814155415638032,0.031748892454606506,0.023427913257973693,5.2634976145658935e+34
12.132075471698112,15.819715358476452,0.03269716782452965,0.02342598113678516,5.540970501022433e+34
12.169811320754716,15.825277309389197,0.03364532302568659,0.023424048582064365,5.833178951048876e+34
12.20754716981132,15.830841257281664,0.034593357814088746,0.02342211559831913,6.140910553362178e+34
12.245283018867925,15.836407191150721,0.03554127194806157,0.023420182190021576,6.464995230843177e+34
12.283018867924529,15.84197510008562,0.036489065188279074,0.02341824836160805,6.8063075277006275e+34
12.320754716981131,15.847544973266306,0.03743673729770928,0.023416314117479787,7.165769020617607e+34
12.358490566037736,15.853116799962063,0.03838428804157036,0.02341437946200253,7.544350860789593e+34
12.39622641509434,15.858690569531298,0.03933171718737377,0.0234124443995081,7.943076454053543e+34
12.433962264150942,15.864266271419885,0.040279024504836766,0.023410508934293632,8.363024286462125e+34
12.471698113207546,15.869843895160438,0.04122620976586098,0.023408573070622926,8.805330903393445e+34
12.50943396226415,15.87542343037154,0.042173272744569175,0.02340663681272617,9.271194050505416e+34
12.547169811320755,15.881004866756525,0.043120213217214806,0.02340470016480043,9.761875985329775e+34
12.584905660377359,15.88658819410263,0.04406703096219087,0.02340276313101024,1.0278706968875556e+35
12.622641509433961,15.89217340228035,0.04501372576002749,0.023400825715487565,1.0823088947062217e+35
12.660377358490566,15.897760481242043,0.04596029739330577,0.023398887922332568,1.1396499432245612e+35
12.69811320754717,15.90334942102139,0.04690674564671556,0.02339694975561379,1.2000495595913396e+35
12.735849056603774,15.908940211732604,0.047853070306983415,0.02339501121936834,1.2636718583981867e+35
12.773584905660378,15.914532843569534,0.048799271162858045,0.02339307231760228,1.3306898066852438e+35
12.81132075471698,15.920127306804178,0.04974534800511149,0.02339113305429125,1.401285703699048e+35
12.849056603773585,15.925723591786628,0.05069130062649289,0.02338919343338052,1.47565168677936e+35
12.88679245283019,15.931321688944086,0.05163712882171097,0.023387253458785142,1.5539902647749474e+35
12.924528301886792,15.936921588780004,0.052582832387469906,0.02338531313439092,1.636514880504258e+35
12.962264150943396,15.942523281872589,0.05352841112232358,0.023383372464053975,1.7234505038377558e+35
13.0,15.948126758875532,0.05447386482680957,0.02338143145160137,1.8150342571197705e+35
13.037735849056602,15.953732010515568,0.05541919330332146,0.023379490100831513,1.9115160746144822e+35
13.075471698113208,15.95933902759266,0.05636439635611647,0.023377548415514614,2.01315939792834e+35
13.11320754716981,15.964947800979186,0.057309473791336295,0.023375606399392183,2.1202419093190346e+35
